ID,probability
TEST_00001,0.033663708716630936
TEST_00006,0.46073827147483826
TEST_00008,0.2738296687602997
TEST_00011,0.45031383633613586
TEST_00012,0.3779746890068054
TEST_00014,0.29912638664245605
TEST_00015,0.00897929910570383
TEST_00016,0.23403406143188477
TEST_00018,0.247145876288414
TEST_00021,0.40993696451187134
TEST_00022,0.2689441740512848
TEST_00024,0.3957454264163971
TEST_00029,0.20125162601470947
TEST_00032,0.16942128539085388
TEST_00035,0.0027776758652180433
TEST_00037,0.3066521883010864
TEST_00038,0.2513139843940735
TEST_00042,0.32009950280189514
TEST_00045,0.5411936044692993
TEST_00046,0.5196352601051331
TEST_00048,0.13092434406280518
TEST_00049,0.41392064094543457
TEST_00051,0.1854925900697708
TEST_00053,0.5499947667121887
TEST_00056,0.32077598571777344
TEST_00058,0.5182087421417236
TEST_00069,0.47718143463134766
TEST_00073,0.2985765337944031
TEST_00080,0.3364378809928894
TEST_00084,0.44554904103279114
TEST_00089,0.374917596578598
TEST_00093,0.5503814816474915
TEST_00096,0.46774977445602417
TEST_00103,0.27802181243896484
TEST_00104,0.36467525362968445
TEST_00105,0.4881560504436493
TEST_00108,0.33680132031440735
TEST_00113,0.3673884868621826
TEST_00117,0.45019447803497314
TEST_00118,0.3472287654876709
TEST_00121,0.002699843607842922
TEST_00122,0.32131311297416687
TEST_00123,0.4984682500362396
TEST_00124,0.40846025943756104
TEST_00128,0.2808827757835388
TEST_00129,0.40708616375923157
TEST_00131,0.39717742800712585
TEST_00133,0.2651936411857605
TEST_00134,0.3911592364311218
TEST_00135,0.0027285609394311905
TEST_00137,0.27400755882263184
TEST_00141,0.003723958507180214
TEST_00142,0.31950506567955017
TEST_00143,0.006188560742884874
TEST_00145,0.42915013432502747
TEST_00146,0.13129986822605133
TEST_00150,0.0030309983994811773
TEST_00152,0.41651588678359985
TEST_00157,0.3789066672325134
TEST_00158,0.4060059189796448
TEST_00159,0.33964434266090393
TEST_00160,0.4248295724391937
TEST_00163,0.002926952438428998
TEST_00164,0.5420762896537781
TEST_00165,0.19980406761169434
TEST_00166,0.364679753780365
TEST_00168,0.37645697593688965
TEST_00172,0.27292880415916443
TEST_00179,0.3313293755054474
TEST_00180,0.35603177547454834
TEST_00181,0.4597799777984619
TEST_00186,0.3641350269317627
TEST_00188,0.33132243156433105
TEST_00189,0.2840797007083893
TEST_00195,0.37828174233436584
TEST_00200,0.3979916572570801
TEST_00201,0.4757677912712097
TEST_00202,0.2849479615688324
TEST_00203,0.3062913417816162
TEST_00206,0.0023429165594279766
TEST_00209,0.3007303476333618
TEST_00214,0.35200685262680054
TEST_00216,0.443905770778656
TEST_00217,0.3137575089931488
TEST_00220,0.5855196714401245
TEST_00225,0.32066988945007324
TEST_00228,0.002962975762784481
TEST_00229,0.32605212926864624
TEST_00231,0.3754592835903168
TEST_00233,0.32923421263694763
TEST_00234,0.3883324861526489
TEST_00237,0.002947324188426137
TEST_00238,0.0024698188062757254
TEST_00239,0.40754836797714233
TEST_00242,0.3035869598388672
TEST_00246,0.3707429766654968
TEST_00248,0.3637678921222687
TEST_00252,0.4461897015571594
TEST_00256,0.33004888892173767
TEST_00258,0.3989011347293854
TEST_00259,0.5193162560462952
TEST_00260,0.0035805893130600452
TEST_00262,0.00753244711086154
TEST_00263,0.4981030225753784
TEST_00265,0.3382745087146759
TEST_00266,0.1925567388534546
TEST_00274,0.2670808732509613
TEST_00277,0.237334743142128
TEST_00279,0.48660051822662354
TEST_00282,0.006657558027654886
TEST_00283,0.006408769637346268
TEST_00284,0.3899226486682892
TEST_00285,0.2560829520225525
TEST_00287,0.5215509533882141
TEST_00288,0.0038372937124222517
TEST_00289,0.38312363624572754
TEST_00292,0.4010956883430481
TEST_00294,0.5005040764808655
TEST_00295,0.33150777220726013
TEST_00297,0.00169869523961097
TEST_00298,0.5233712792396545
TEST_00299,0.350741982460022
TEST_00301,0.47706013917922974
TEST_00303,0.3331899344921112
TEST_00304,0.5888192653656006
TEST_00307,0.48812201619148254
TEST_00308,0.45683231949806213
TEST_00310,0.4014858603477478
TEST_00314,0.4915810227394104
TEST_00315,0.31606996059417725
TEST_00319,0.0029509144369512796
TEST_00320,0.44972875714302063
TEST_00321,0.23944342136383057
TEST_00322,0.17918838560581207
TEST_00324,0.31555917859077454
TEST_00326,0.3046339154243469
TEST_00327,0.29873135685920715
TEST_00329,0.3287097215652466
TEST_00330,0.3598079979419708
TEST_00333,0.3553408980369568
TEST_00334,0.4415936768054962
TEST_00335,0.3395549952983856
TEST_00336,0.004918352700769901
TEST_00338,0.29963523149490356
TEST_00340,0.3606208860874176
TEST_00341,0.28495725989341736
TEST_00346,0.3026564121246338
TEST_00349,0.3139062523841858
TEST_00353,0.004992291796952486
TEST_00355,0.36383968591690063
TEST_00356,0.12928946316242218
TEST_00357,0.0017642343882471323
TEST_00358,0.006700446829199791
TEST_00359,0.48127269744873047
TEST_00360,0.3681565523147583
TEST_00361,0.18104377388954163
TEST_00363,0.0027283374220132828
TEST_00364,0.3246380686759949
TEST_00365,0.22538617253303528
TEST_00366,0.36743903160095215
TEST_00368,0.29467469453811646
TEST_00370,0.005703153554350138
TEST_00372,0.27031680941581726
TEST_00373,0.45128342509269714
TEST_00375,0.002876623533666134
TEST_00381,0.43682289123535156
TEST_00382,0.449802041053772
TEST_00386,0.4907947778701782
TEST_00388,0.26510336995124817
TEST_00390,0.47127172350883484
TEST_00391,0.49006718397140503
